companyName,industryField,positionName,jobNature,createTime,financeStage,companyLabelList,companySize,city,district,positionType,education,positionAdvantage,Salary,salaryMax,salaryMin,salaryAvg,workYear 
中科公司,"移动互联网,教育",大客户销售代表,全职,2017-05-10 09:04:33,初创型(未融资),"['节日礼物', '年底双薪', '带薪年假', '岗位晋升']",15-50人,北京,海淀区,市场/商务/销售类,不限,"五险一金,交通补助,餐补,通讯补贴",6k-8k,8,6,7.0,不限
伯瑞英语ABC360,教育,青少英语口语老师,实习,2017-05-10 09:04:33,成长型(B轮),"['专项奖金', '年底双薪', '绩效奖金', '五险一金']",500-2000人,杭州,滨江区,运营,本科,互联网公司 90后团队 前景好 晋升快,3k-5k,5,3,4.0,不限
友宝,"O2O,移动互联网",PHP工程师,全职,2017-05-10 09:04:31,成熟型(C轮),"['带薪年假', '定期体检', '全勤奖', '商业保险']",500-2000人,深圳,南山区,技术,本科,"独角兽,不加班,高颜值团队,福利好",10k-14k,14,10,12.0,1-3年
恒拓开源,"企业服务,数据服务",java高级开发工程师,全职,2017-05-10 09:04:29,成长型(A轮),"['技能培训', '节日礼物', '年底双薪', '带薪年假']",500-2000人,广州,天河区,开发/测试/运维类,大专,"双休,年终奖,绩效奖,弹性工作",15k-20k,20,15,17.5,5-10年
猪八戒网,"电子商务,生活服务",猪八戒网销售代表,全职,2017-05-10 09:04:26,成熟型(C轮),"['岗位晋升', '定期体检', '五险一金', '带薪年假']",2000人以上,长沙,岳麓区,市场/商务/销售类,大专,"行业独角兽,月薪过万,六险一金,旅游团建",4k-8k,8,4,6.0,不限
微店,"移动互联网 ,电子商务",微店APP产品运营（活动运营方向）,全职,2017-05-10 09:04:46,成熟型(C轮),"['扁平化管理', '技术驱动', '14薪', '六险一金']",500-2000人,北京,朝阳区,运营/编辑/客服,本科,"发展前景大,福利优厚,薪资丰厚,免费下午茶",10k-20k,20,10,15.0,1-3年
科大讯飞广州子公司,"移动互联网,信息安全",WEB主管,全职,2017-05-10 09:04:42,上市公司,[],50-150人,广州,天河区,开发/测试/运维类,本科,"有前景,福利好",8k-15k,15,8,11.5,1-3年
北京福六公司,"金融,移动互联网",高薪聘请外汇交易员,全职,2017-05-10 09:04:37,成长型(不需要融资),[],150-500人,北京,朝阳区,金融类,本科,"五险一金,弹性工作制,前景良好,发展空间大",10k-20k,20,10,15.0,3-5年
上海赞想,电子商务,淘宝客服,全职,2017-05-10 09:04:35,成长型(不需要融资),[],50-150人,上海,虹口区,运营/编辑/客服,不限,五险一金,4k-5k,5,4,4.5,1-3年
伯瑞英语ABC360,教育,php工程师,全职,2017-05-10 09:04:33,成长型(B轮),"['专项奖金', '年底双薪', '绩效奖金', '五险一金']",500-2000人,杭州,滨江区,技术,本科,美女多，帅哥少,8k-15k,15,8,11.5,1-3年
中科公司,"移动互联网,教育",软件测试工程师,全职,2017-05-10 09:04:31,初创型(未融资),"['节日礼物', '年底双薪', '带薪年假', '岗位晋升']",15-50人,北京,海淀区,开发/测试/运维类,本科,"五险一金,带薪年假,年终奖金,节日福利",8k-10k,10,8,9.0,1-3年
友宝,"O2O,移动互联网",高级java工程师,全职,2017-05-10 09:04:30,成熟型(C轮),"['带薪年假', '定期体检', '全勤奖', '商业保险']",500-2000人,深圳,南山区,开发/测试/运维类,大专,"独角兽,互联网+,福利好",12k-20k,20,12,16.0,3-5年
恒拓开源,"企业服务,数据服务",java开发工程师,全职,2017-05-10 09:04:27,成长型(A轮),"['技能培训', '节日礼物', '年底双薪', '带薪年假']",500-2000人,广州,天河区,开发/测试/运维类,大专,"双休,年终奖,加班补贴,旅游体检",9k-16k,16,9,12.5,3-5年
我趣旅行网,"旅游,生活服务",运维工程师,全职,2017-05-10 09:04:18,成长型(B轮),"['节日礼物', '年底双薪', '技能培训', '岗位晋升']",150-500人,深圳,南山区,开发/测试/运维类,大专,"绩效奖金,团建旅游,扁平管理,做五休二",8k-16k,16,8,12.0,3-5年
佛山法雷奥,其他,结构设计工程师/CAD Engineer,全职,2017-05-10 09:04:17,初创型(未融资),"['免费班车', '管理规范', '五险一金']",2000人以上,佛山,禅城区,产品/需求/项目类,本科,全职,8k-10k,10,8,9.0,不限
卡行天下,移动互联网,JAVA开发工程师/架构师,全职,2017-05-10 09:04:13,成熟型(D轮及以上),"['弹性工作', '带薪年假', '美女多', '领导好']",2000人以上,上海,长宁区,开发/测试/运维类,不限,创业项目 氛围都比 年底多薪,15k-23k,23,15,19.0,1-3年
华为技术有限公司,"移动互联网,企业服务",Java,全职,2017-05-10 09:04:11,成熟型(不需要融资),"['技能培训', '节日礼物', '股票期权', '绩效奖金']",2000人以上,深圳,龙岗区,技术,本科,福利待遇优,20k以上,20,20,20.0,3-5年
鹏海运,"企业服务,数据服务",市场助理（实习或兼职）,兼职,2017-05-10 09:04:09,成长型(不需要融资),"['年底双薪', '环境优雅', '行业第一地位', '周末双休']",150-500人,深圳,None,市场/商务/销售类,不限,国企，室内工作，无任务压力，无需推销,2k-4k,4,2,3.0,不限
宣盟网络,"移动互联网,企业服务",php程序员,全职,2017-05-10 09:04:04,初创型(未融资),"['节日礼物', '技能培训', '绩效奖金', '年度旅游']",15-50人,杭州,下城区,技术,大专,五险一金 部门业绩奖金 部门活动 单双休,4k-8k,8,4,6.0,1-3年
微速,"移动互联网,O2O",Android研发工程师,全职,2017-05-10 09:04:04,初创型(天使轮),"['技能培训', '绩效奖金', '岗位晋升', '年度旅游']",15-50人,苏州,工业园区,技术,大专,我们会给您一个广阔平台，让您超越自己。,8k-10k,10,8,9.0,3-5年
北京福六公司,"金融,移动互联网",地铁阳线招资金管理员,全职,2017-05-10 09:04:37,成长型(不需要融资),[],150-500人,北京,朝阳区,金融类,大专,"五险一金,弹性工作制,发展空间大,前景良好",7k-14k,14,7,10.5,3-5年
上海赞想,电子商务,微信客服,全职,2017-05-10 09:04:35,成长型(不需要融资),[],50-150人,上海,虹口区,运营/编辑/客服,大专,"五险一金,个人发展",6k-8k,8,6,7.0,1-3年
伯瑞英语ABC360,教育,课程销售,全职,2017-05-10 09:04:33,成长型(B轮),"['专项奖金', '年底双薪', '绩效奖金', '五险一金']",500-2000人,杭州,滨江区,市场与销售,大专,薪资高，成长快，发展空间大，帅哥美女多,6k-10k,10,6,8.0,不限
友宝,"O2O,移动互联网",Java工程师,全职,2017-05-10 09:04:29,成熟型(C轮),"['带薪年假', '定期体检', '全勤奖', '商业保险']",500-2000人,深圳,南山区,技术,本科,"成长空间大,技术骨干",10k-20k,20,10,15.0,3-5年
中科公司,"移动互联网,教育",人事资源专员/助理,全职,2017-05-10 09:04:27,初创型(未融资),"['节日礼物', '年底双薪', '带薪年假', '岗位晋升']",15-50人,北京,海淀区,综合职能类,大专,"五险一金,餐补,节日福利,年底双薪",4k-6k,6,4,5.0,1-3年
我趣旅行网,"旅游,生活服务",旅游产品在线销售专员,全职,2017-05-10 09:04:18,成长型(B轮),"['节日礼物', '年底双薪', '技能培训', '岗位晋升']",150-500人,深圳,南山区,市场/商务/销售类,大专,"做五休二,扁平化管理,团建旅游,福利多多",5k-10k,10,5,7.5,1-3年
卡行天下,移动互联网,产品经理,全职,2017-05-10 09:04:12,成熟型(D轮及以上),"['弹性工作', '带薪年假', '美女多', '领导好']",2000人以上,上海,长宁区,产品/需求/项目类,不限,创业项目 薪资可观 氛围逗比 自由工作,11k-20k,20,11,15.5,1-3年
华为技术有限公司,"移动互联网,企业服务",运维工程师,全职,2017-05-10 09:04:10,成熟型(不需要融资),"['技能培训', '节日礼物', '股票期权', '绩效奖金']",2000人以上,深圳,龙岗区,开发/测试/运维类,本科,良好的发展平台,1k以上,1,1,1.0,1-3年
鹏海运,"企业服务,数据服务",产品经理（海运物流）,全职,2017-05-10 09:04:09,成长型(不需要融资),"['年底双薪', '环境优雅', '行业第一地位', '周末双休']",150-500人,深圳,None,产品,本科,国有控股，发展平台好，职位空间大，福利好,15k-30k,30,15,22.5,5-10年
宣盟网络,"移动互联网,企业服务",销售经理,全职,2017-05-10 09:04:03,初创型(未融资),"['节日礼物', '技能培训', '绩效奖金', '年度旅游']",15-50人,杭州,江干区,市场与销售,大专,有快速的发展空间,5k-8k,8,5,6.5,1-3年
博彦科技,"企业服务,数据服务",网络运维,全职,2017-05-10 09:04:03,上市公司,"['技能培训', '节日礼物', '免费班车', '带薪年假']",2000人以上,深圳,南山区,开发/测试/运维类,大专,年度加薪、体检、奖金、年假、带薪工龄假,8k-10k,10,8,9.0,3-5年
云蚁邦,"移动互联网,电子商务",百度推广,全职,2017-05-10 09:04:01,初创型(未融资),"['股票期权', '年终分红', '绩效奖金', '弹性工作']",15-50人,长沙,岳麓区,市场/商务/销售类,大专,"双休,年终奖,旅游",4k-8k,8,4,6.0,1-3年
新华云帆,数据服务,后台开发工程师（C++/python）,全职,2017-05-10 09:04:00,成长型(B轮),"['年底双薪', '节日礼物', '春节16天假', '带薪年假']",150-500人,深圳,南山区,开发/测试/运维类,本科,"五险一金,定期体检,弹性上下班,餐饮补助",15k-20k,20,15,17.5,3-5年
优讯信息,金融,项目经理,全职,2017-05-10 09:04:00,成长型(不需要融资),"['绩效奖金', '专项奖金', '年底双薪', '五险一金']",150-500人,长沙,岳麓区,产品/需求/项目类,本科,聚良材睿智，秀人生舞台。,10k-15k,15,10,12.5,5-10年
安徽步步盈金融信息服务有限公司,金融,中高级JAVA工程师,全职,2017-05-10 09:03:53,初创型(天使轮),[],50-150人,合肥,蜀山区,开发/测试/运维类,大专,"高薪,JAVA,开发",6k-11k,11,6,8.5,3-5年
友宝,"O2O,移动互联网",硬件工程师,全职,2017-05-10 09:04:26,成熟型(C轮),"['带薪年假', '定期体检', '全勤奖', '商业保险']",500-2000人,深圳,南山区,开发/测试/运维类,本科,"独角兽,领导好,靠近地铁",7k-10k,10,7,8.5,3-5年
我趣旅行网,"旅游,生活服务",签证专员,全职,2017-05-10 09:04:18,成长型(B轮),"['节日礼物', '年底双薪', '技能培训', '岗位晋升']",150-500人,深圳,南山区,运营/编辑/客服,大专,"扁平化管理,福利多多,做五休二,团建旅游",5k-10k,10,5,7.5,1-3年
卡行天下,移动互联网,UI设计师,全职,2017-05-10 09:04:11,成熟型(D轮及以上),"['弹性工作', '带薪年假', '美女多', '领导好']",2000人以上,上海,长宁区,设计类,不限,年底多薪 创业团队 氛围逗比,12k-18k,18,12,15.0,1-3年
鹏海运,"企业服务,数据服务",测试工程师,全职,2017-05-10 09:04:09,成长型(不需要融资),"['年底双薪', '环境优雅', '行业第一地位', '周末双休']",150-500人,深圳,None,技术,本科,国有控股，行业NO.1，互联网+海运，福利好,8k-15k,15,8,11.5,3-5年
华为技术有限公司,"移动互联网,企业服务",web前端开发工程师,全职,2017-05-10 09:04:08,成熟型(不需要融资),"['技能培训', '节日礼物', '股票期权', '绩效奖金']",2000人以上,深圳,龙岗区,开发/测试/运维类,本科,福利待遇优,10k以上,10,10,10.0,5-10年
宣盟网络,"移动互联网,企业服务",网页设计师,全职,2017-05-10 09:04:02,初创型(未融资),"['节日礼物', '技能培训', '绩效奖金', '年度旅游']",15-50人,杭州,下城区,设计,大专,五险一金+法定节假日+季度旅游+双休,4k-7k,7,4,5.5,1-3年
优讯信息,金融,中级java工程师,全职,2017-05-10 09:04:00,成长型(不需要融资),"['绩效奖金', '专项奖金', '年底双薪', '五险一金']",150-500人,长沙,岳麓区,开发/测试/运维类,本科,"五险一金,周末双休,绩效奖金,股权激励",6k-9k,9,6,7.5,3-5年
云蚁邦,"移动互联网,电子商务",高级UI设计师,全职,2017-05-10 09:04:00,初创型(未融资),"['股票期权', '年终分红', '绩效奖金', '弹性工作']",15-50人,长沙,岳麓区,产品,大专,弹性工作时间，绩效分红,5k-10k,10,5,7.5,1-3年
新华云帆,数据服务,C++开发工程师,全职,2017-05-10 09:03:59,成长型(B轮),"['年底双薪', '节日礼物', '春节16天假', '带薪年假']",150-500人,深圳,南山区,开发/测试/运维类,本科,"五险一金,定期体检,年底双薪,餐饮补助",15k-20k,20,15,17.5,3-5年
博彦科技,"企业服务,数据服务",JAVA开发,全职,2017-05-10 09:03:59,上市公司,"['技能培训', '节日礼物', '免费班车', '带薪年假']",2000人以上,深圳,南山区,开发/测试/运维类,大专,年度加薪、年度旅游、、奖金、年假,9k-13k,13,9,11.0,3-5年
安徽步步盈金融信息服务有限公司,金融,高级信贷经理,全职,2017-05-10 09:03:53,初创型(天使轮),[],50-150人,合肥,政务文化新区,金融类,大专,"高薪,金融,贷款",5k-9k,9,5,7.0,1-3年
新健保科技,"医疗健康,电子商务",后端产品经理,全职,2017-05-10 09:03:52,成长型(不需要融资),[],50-150人,北京,海淀区,产品/需求/项目类,本科,"提升快,气氛好",10k-20k,20,10,15.0,1-3年
传化物流集团,"移动互联网,金融",应用开发工程师,全职,2017-05-10 09:03:49,上市公司,"['行业爆炸', '扁平管理', '“家”文化', '牛人团队']",2000人以上,杭州,萧山区,开发/测试/运维类,本科,500强、股票期权、国家支持平台、五险一,15k-30k,30,15,22.5,5-10年
新智视讯,企业服务,【高级产品经理】,全职,2017-05-10 09:03:46,上市公司,"['技能培训', '节日礼物', '股票期权', '带薪年假']",50-150人,天津,南开区,产品/需求/项目类,本科,"五险一金,双休,专业团队,年终奖金",15k-20k,20,15,17.5,5-10年
微速,"移动互联网,O2O",销售经理,全职,2017-05-10 09:03:45,初创型(天使轮),"['技能培训', '绩效奖金', '岗位晋升', '年度旅游']",15-50人,苏州,None,市场与销售,大专,五险一金、弹性工作、水果咖啡,8k-10k,10,8,9.0,1-3年
友宝,"O2O,移动互联网",java工程师,全职,2017-05-10 09:04:25,成熟型(C轮),"['带薪年假', '定期体检', '全勤奖', '商业保险']",500-2000人,深圳,南山区,开发/测试/运维类,本科,"弹性工作,技术氛围好,集团企业",10k-14k,14,10,12.0,1-3年
我趣旅行网,"旅游,生活服务",视觉设计师,全职,2017-05-10 09:04:18,成长型(B轮),"['节日礼物', '年底双薪', '技能培训', '岗位晋升']",150-500人,深圳,南山区,设计类,大专,"扁平化管理,团建旅游,双休,福利多多",8k-16k,16,8,12.0,3-5年
鹏海运,"企业服务,数据服务",招聘,全职,2017-05-10 09:04:09,成长型(不需要融资),"['年底双薪', '环境优雅', '行业第一地位', '周末双休']",150-500人,深圳,None,职能,本科,国有控股，行业NO.1，互联网+，福利好,10k-20k,20,10,15.0,5-10年
优讯信息,金融,高级java工程师,全职,2017-05-10 09:04:00,成长型(不需要融资),"['绩效奖金', '专项奖金', '年底双薪', '五险一金']",150-500人,长沙,岳麓区,开发/测试/运维类,本科,五险一金、周末双休、绩效奖金、股权激励,9k-12k,12,9,10.5,5-10年
云蚁邦,"移动互联网,电子商务",web前端,全职,2017-05-10 09:03:58,初创型(未融资),"['股票期权', '年终分红', '绩效奖金', '弹性工作']",15-50人,长沙,岳麓区,技术,大专,弹性工作时间，绩效分红,5k-10k,10,5,7.5,1-3年
新华云帆,数据服务,运营助理（内容审核）,全职,2017-05-10 09:03:57,成长型(B轮),"['年底双薪', '节日礼物', '春节16天假', '带薪年假']",150-500人,深圳,南山区,运营/编辑/客服,本科,"内部晋升,餐饮补助,定期体检,弹性工作",3k-5k,5,3,4.0,不限
安徽步步盈金融信息服务有限公司,金融,理财顾问,全职,2017-05-10 09:03:53,初创型(天使轮),[],50-150人,合肥,蜀山区,金融类,大专,"高薪,金融,理财",4k-8k,8,4,6.0,1-3年
传化物流集团,"移动互联网,金融",java开发专家,全职,2017-05-10 09:03:49,上市公司,"['行业爆炸', '扁平管理', '“家”文化', '牛人团队']",2000人以上,杭州,萧山区,开发/测试/运维类,本科,500强、股票期权、支持平台、五险一金,20k-35k,35,20,27.5,5-10年
新智视讯,企业服务,【产品经理】,全职,2017-05-10 09:03:45,上市公司,"['技能培训', '节日礼物', '股票期权', '带薪年假']",50-150人,天津,南开区,产品/需求/项目类,本科,"五险一金,双休,休闲甜点,补助奖金",10k-18k,18,10,14.0,3-5年
微速,"移动互联网,O2O",微信运营,全职,2017-05-10 09:03:45,初创型(天使轮),"['技能培训', '绩效奖金', '岗位晋升', '年度旅游']",15-50人,苏州,工业园区,运营,大专,五险一金、弹性工作、水果咖啡,4k-6k,6,4,5.0,1-3年
文思海辉,金融、数据服务,稳定性测试,全职,2017-05-10 09:03:43,上市公司,"['专项奖金', '绩效奖金', '带薪年假', '定期体检']",2000人以上,北京,朝阳区,开发/测试/运维类,本科,"一流平台,六险一金,加班少",10k-20k,20,10,15.0,1-3年
浙江天搜科技股份有限公司,移动互联网,中高级Java开发工程师,全职,2017-05-10 09:03:38,上市公司,"['绩效奖金', '股票期权', '专项奖金', '五险一金']",500-2000人,杭州,江干区,开发/测试/运维类,本科,"双休,带薪年假,五险一金,团队氛围好",14k-20k,20,14,17.0,3-5年
小虎金融,金融,iOS 高级开发工程师,全职,2017-05-10 09:03:33,成长型(B轮),"['股票期权', '绩效奖金', '岗位晋升', '扁平管理']",150-500人,上海,浦东新区,技术,本科,产品靠谱，团队氛围好，发展潜力大,15k-25k,25,15,20.0,3-5年
多麦,"移动互联网,电子商务",市场专员,全职,2017-05-10 09:03:26,上市公司,"['节日礼物', '氛围好', '发展好', '年度旅游']",150-500人,杭州,江干区,市场/商务/销售类,大专,五险一金 双休 旅游 幽默的领导,4k-7k,7,4,5.5,1-3年
勤易科技,"移动互联网,电子商务",销售经理,全职,2017-05-10 09:03:26,初创型(天使轮),[],15-50人,杭州,西湖区,市场与销售,大专,五险一金 有发展前景 上班不打卡,4k-8k,8,4,6.0,1-3年
友宝,"O2O,移动互联网",产品经理（移动端或平台端）,全职,2017-05-10 09:04:08,成熟型(C轮),"['带薪年假', '定期体检', '全勤奖', '商业保险']",500-2000人,深圳,None,产品,本科,"独角兽,发展空间大,福利好",14k-26k,26,14,20.0,3-5年
优讯信息,金融,技术经理,全职,2017-05-10 09:04:00,成长型(不需要融资),"['绩效奖金', '专项奖金', '年底双薪', '五险一金']",150-500人,长沙,岳麓区,开发/测试/运维类,本科,五险一金、周末双休、绩效奖金、股权激励,12k-15k,15,12,13.5,5-10年
新华云帆,数据服务,运营助理（内容分发）,全职,2017-05-10 09:03:56,成长型(B轮),"['年底双薪', '节日礼物', '春节16天假', '带薪年假']",150-500人,深圳,南山区,运营/编辑/客服,本科,"弹性工作,餐饮补助,节日福利,16天年假",3k-5k,5,3,4.0,不限
传化物流集团,"移动互联网,金融",数据挖掘/机器学习（推荐引擎方向）,全职,2017-05-10 09:03:49,上市公司,"['行业爆炸', '扁平管理', '“家”文化', '牛人团队']",2000人以上,杭州,萧山区,开发/测试/运维类,硕士,"五险一金,国家支持,年终奖金,季度奖金",20k-40k,40,20,30.0,5-10年
新智视讯,企业服务,【QA经理】,全职,2017-05-10 09:03:44,上市公司,"['技能培训', '节日礼物', '股票期权', '带薪年假']",50-150人,天津,南开区,产品/需求/项目类,本科,"五险一金,双休,定期调薪,带薪年假",15k-30k,30,15,22.5,5-10年
微速,"移动互联网,O2O",PHP高级工程师,全职,2017-05-10 09:03:43,初创型(天使轮),"['技能培训', '绩效奖金', '岗位晋升', '年度旅游']",15-50人,苏州,None,技术,大专,原腾讯高级工程师，教你一起写代码,6k-10k,10,6,8.0,1-3年
文思海辉,金融、数据服务,camera驱动开发,全职,2017-05-10 09:03:39,上市公司,"['专项奖金', '绩效奖金', '带薪年假', '定期体检']",2000人以上,深圳,南山区,开发/测试/运维类,本科,"一流平台,加班少,六险一金,公司氛围好",13k-23k,23,13,18.0,1-3年
浙江天搜科技股份有限公司,移动互联网,品牌策划,全职,2017-05-10 09:03:36,上市公司,"['绩效奖金', '股票期权', '专项奖金', '五险一金']",500-2000人,杭州,江干区,市场/商务/销售类,本科,"双休,带薪年假,带薪年假,团队氛围好",8k-15k,15,8,11.5,3-5年
小虎金融,金融,Node.js 高级工程师,全职,2017-05-10 09:03:31,成长型(B轮),"['股票期权', '绩效奖金', '岗位晋升', '扁平管理']",150-500人,上海,浦东新区,技术,本科,垂直行业，rMPB标配，带你进入金融圈,20k-25k,25,20,22.5,3-5年
多麦,"移动互联网,电子商务",优化专员,全职,2017-05-10 09:03:26,上市公司,"['节日礼物', '氛围好', '发展好', '年度旅游']",150-500人,杭州,江干区,市场/商务/销售类,大专,双休 五险一金 旅游,5k-8k,8,5,6.5,1-3年
火星网络,"移动互联网,游戏",Google投放师,全职,2017-05-10 09:03:25,成长型(A轮),"['节日礼物', '年底双薪', '带薪年假', '绩效奖金']",50-150人,深圳,南山区,运营/编辑/客服,不限,"上司好,环境好,氛围好",5k-10k,10,5,7.5,不限
勤易科技,"移动互联网,电子商务",项目经理,全职,2017-05-10 09:03:25,初创型(天使轮),[],15-50人,杭州,西湖区,产品/需求/项目类,本科,"有发展前景,五险一金",10k-15k,15,10,12.5,3-5年
商会网,"移动互联网,社交网络",安全研发工程师,全职,2017-05-10 09:03:20,上市公司,"['绩效奖金', '股票期权', '五险一金', '带薪年假']",150-500人,杭州,滨江区,开发/测试/运维类,本科,"五险一金,年终分红,内部晋升,交通补助",15k-20k,20,15,17.5,3-5年
论之语,"信息安全,数据服务",高级Java工程师,全职,2017-05-10 09:03:20,成长型(不需要融资),"['股票期权', '通讯津贴', '交通补助', '午餐补助']",50-150人,南京,雨花台区,开发/测试/运维类,不限,"全额五险,全额公积金,购房补贴,购车补贴",10k-20k,20,10,15.0,3-5年
瑞思学科英语,教育,教务,全职,2017-05-10 09:03:18,None,[],500-2000人,北京,东城区,其他,大专,地铁周边、五险一金、节日福利,8K-15K,15,8,11.5,不限
友宝,"O2O,移动互联网",高级测试工程师,全职,2017-05-10 09:04:02,成熟型(C轮),"['带薪年假', '定期体检', '全勤奖', '商业保险']",500-2000人,深圳,南山区,开发/测试/运维类,本科,"独角兽,弹性工作,团队氛围好",8k-10k,10,8,9.0,3-5年
传化物流集团,"移动互联网,金融",性能测试专家,全职,2017-05-10 09:03:49,上市公司,"['行业爆炸', '扁平管理', '“家”文化', '牛人团队']",2000人以上,杭州,萧山区,开发/测试/运维类,本科,股票期权、国家支持平台、餐补、体检,20k-35k,35,20,27.5,5-10年
新智视讯,企业服务,【网络管理员】,全职,2017-05-10 09:03:43,上市公司,"['技能培训', '节日礼物', '股票期权', '带薪年假']",50-150人,天津,南开区,开发/测试/运维类,大专,"五险一金,双休,带薪年假,岗位培训",4k-6k,6,4,5.0,1-3年
浙江天搜科技股份有限公司,移动互联网,新媒体运营,全职,2017-05-10 09:03:35,上市公司,"['绩效奖金', '股票期权', '专项奖金', '五险一金']",500-2000人,杭州,江干区,市场/商务/销售类,大专,"双休,带薪年假,五险一金,团队氛围好",7k-12k,12,7,9.5,3-5年
文思海辉,金融、数据服务,windows驱动开发,全职,2017-05-10 09:03:34,上市公司,"['专项奖金', '绩效奖金', '带薪年假', '定期体检']",2000人以上,深圳,南山区,开发/测试/运维类,本科,"一流平台,六险一金,加班少,公司氛围好",10k-20k,20,10,15.0,1-3年
多麦,"移动互联网,电子商务",销售专员,全职,2017-05-10 09:03:26,上市公司,"['节日礼物', '氛围好', '发展好', '年度旅游']",150-500人,杭州,江干区,市场与销售,大专,五险一金带薪年假员工旅游交通补助,4k-6k,6,4,5.0,应届毕业生
勤易科技,"移动互联网,电子商务",销售总监,全职,2017-05-10 09:03:24,初创型(天使轮),[],15-50人,杭州,西湖区,市场与销售,大专,五险一金 有发展前景,10k-20k,20,10,15.0,3-5年
火星网络,"移动互联网,游戏",Google adwords优化师（电商）,全职,2017-05-10 09:03:23,成长型(A轮),"['节日礼物', '年底双薪', '带薪年假', '绩效奖金']",50-150人,深圳,南山区,运营/编辑/客服,不限,"硅谷环境,领导好,空间大",15k-25k,25,15,20.0,不限
商会网,"移动互联网,社交网络",安全测试专家,全职,2017-05-10 09:03:20,上市公司,"['绩效奖金', '股票期权', '五险一金', '带薪年假']",150-500人,杭州,滨江区,开发/测试/运维类,本科,"五险一金,年底分红,股权分配,交通补助",15k-25k,25,15,20.0,3-5年
北鼎科技,其他,BD产品经理,全职,2017-05-10 09:03:12,上市公司,"['带薪年假', '定期体检', '试吃试喝', '年终奖金']",150-500人,深圳,南山区,市场/商务/销售类,本科,"职位发展好,团队氛围好,Boss好",8k-10k,10,8,9.0,1-3年
互动百科,"电子商务,企业服务",销售代表,全职,2017-05-10 09:03:07,上市公司,"['节日礼物', '技能培训', '年度旅游', '岗位晋升']",150-500人,北京,海淀区,市场/商务/销售类,不限,"底薪浮动,提成超高,团队活泼,奖励超赞",10k-15k,15,10,12.5,不限
瑞思学科英语,教育,课程顾问,全职,2017-05-10 09:02:59,None,[],500-2000人,北京,东城区,其他,大专,地铁周边、五险一金、节日福利,8K-15K,15,8,11.5,不限
盈联软件,"移动互联网,数据服务",cocos2d高级开发工程师,全职,2017-05-10 09:02:59,初创型(未融资),"['节日礼物', '股票期权', '绩效奖金', '交通补助']",15-50人,北京,朝阳区,开发/测试/运维类,不限,"弹性制工作,双休",10k-20k,20,10,15.0,1-3年
广州银行信用卡中心,金融,java开发工程师,全职,2017-05-10 09:02:56,成熟型(不需要融资),[],2000人以上,广州,天河区,开发/测试/运维类,本科,"多项目轮岗,高速发展,晋升通道,金融行业",12k-16k,16,12,14.0,1年以下
金科娱乐,移动互联网,数据分析工程师,全职,2017-05-10 09:02:55,上市公司,"['带薪年假', '交通补助', '通讯津贴', '午餐补助']",150-500人,广州,天河区,产品/需求/项目类,本科,"五险一金,餐补,环境舒适,节日福利",8k-15k,15,8,11.5,3-5年
传化物流集团,"移动互联网,金融",高级／资深交互设计师,全职,2017-05-10 09:03:49,上市公司,"['行业爆炸', '扁平管理', '“家”文化', '牛人团队']",2000人以上,杭州,萧山区,设计类,不限,"年底双薪,扁平化管理,带薪年假,双休",15k-25k,25,15,20.0,3-5年
浙江天搜科技股份有限公司,移动互联网,薪酬绩效,全职,2017-05-10 09:03:34,上市公司,"['绩效奖金', '股票期权', '专项奖金', '五险一金']",500-2000人,杭州,江干区,综合职能类,本科,"双休,带薪年假,五险一金,团队氛围好",5k-8k,8,5,6.5,3-5年
多麦,"移动互联网,电子商务",市场营销,全职,2017-05-10 09:03:26,上市公司,"['节日礼物', '氛围好', '发展好', '年度旅游']",150-500人,杭州,江干区,市场与销售,大专,五险一金带薪年假员工旅游交通补助,4k-6k,6,4,5.0,应届毕业生
商会网,"移动互联网,社交网络",自动化测试专家,全职,2017-05-10 09:03:20,上市公司,"['绩效奖金', '股票期权', '五险一金', '带薪年假']",150-500人,杭州,滨江区,开发/测试/运维类,大专,"年底分红,五险一金,交通补助,内部晋升",15k-25k,25,15,20.0,3-5年
北鼎科技,其他,代理分销专员,全职,2017-05-10 09:03:12,上市公司,"['带薪年假', '定期体检', '试吃试喝', '年终奖金']",150-500人,深圳,南山区,市场/商务/销售类,大专,"独立工作,高薪酬,发展潜力大,团队氛围好",10k-16k,16,10,13.0,1-3年
广州银行信用卡中心,金融,系统运维工程师,全职,2017-05-10 09:02:55,成熟型(不需要融资),[],2000人以上,广州,天河区,开发/测试/运维类,本科,"快速发展,晋升通道,互联网金融,银行系统",8k-12k,12,8,10.0,1-3年
金科娱乐,移动互联网,商务专员,全职,2017-05-10 09:02:54,上市公司,"['带薪年假', '交通补助', '通讯津贴', '午餐补助']",150-500人,杭州,拱墅区,市场/商务/销售类,本科,"领导nic,六险一金,弹性工作,发展空间",5k-8k,8,5,6.5,不限
中国人寿,其他,售后服务专员,全职,2017-05-10 09:02:51,None,[],2000人以上,上海,浦东新区,金融类,大专,售后服务部客户资源丰富，收入更稳定。,6K-8K,8,6,7.0,不限
威爱教育,"教育,企业服务",Unity3D工程师,全职,2017-05-10 09:02:48,成长型(A轮),[],15-50人,北京,海淀区,开发/测试/运维类,大专,"薪酬福利好,五险一金",10k-20k,20,10,15.0,3-5年
